run_dir,file,id,ok,anchor,token_count,unique_tokens,repetition,char_length,alpha_ratio,has_digit,has_punct,avg_token_len,length_bin,has_braces,has_result
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,176,False,gqvthqz rjvexkz lqzvane bqthric vqzlorq dkrqvex jxqvane,7,7,0.0,55,0.8909090909090909,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,177,True,qvthric xrvane dkzlor thqvane vrqen xrlith qvdkz thqric vrlith xrvane qvthric,11,9,0.18181818181818177,77,0.8701298701298701,False,False,6.090909090909091,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,178,True,qvthxk jxqvrl zqkthm vqzjyn lqvthg rjvqxk,6,6,0.0,41,0.8780487804878049,False,False,6.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,179,True,qvthxkzj vqzthwlr jxqvdkth lqzvthqk gkzqvthx jxqvthqk vqzthqrl kxqvthqj jxqvthql gkzqvthj lqzvthxk vqzthxqj jxqvdkqj gkzqvthqj lqzvthqj jxqvthxk,16,16,0.0,144,0.8958333333333334,False,False,8.0625,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,180,True,qvthlqz vqkzvthk rjvthqk xzqvthkz lqvthqkz vqzqvthkz,6,6,0.0,52,0.9038461538461539,False,False,7.833333333333333,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,181,False,qvthlqzv xrfkqvth jxqvrlkd vqzthkqv gkzqvthl jxqvthqk vqzqvthk xrfkqvth jxqvrlkd gkzqvthl qvthlqzv xrfkqvth jxqvrlkd vqzthkqv gkzqvthl,15,7,0.5333333333333333,134,0.8955223880597015,False,False,8.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,182,True,qwertyuiop asdfghjklz xcvmnbqwer zxcvbnmnbv asdfghjklq werasdfghj qwertyuiopm asdfghjklx qwertyuiopz asdfghjklv,10,10,0.0,111,0.918918918918919,False,False,10.2,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,183,True,qvthlqz xrvkqjv dklqvth jxqvrcp vqzthkq jxqvplk vqzqvthk jxqvthqk dklqvth jxqvthqz vqzqvth jxqvthqj dklqvthk jxqvthqv,14,13,0.0714285714285714,117,0.8888888888888888,False,False,7.428571428571429,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,184,True,qvthxk vqzjrc lqvthm jxkqvr pzqvthk,5,5,0.0,35,0.8857142857142857,False,False,6.2,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,185,False,gqvthqz rjvexkq lqzvthk vqzthxk jxqvdkz pzqvthk lqzqvdk vqzqvthk jxqvthk rjvthqz gqvthqz lqzqvdk vqzthxk jxqvdkz pzqvthk lqzqvdk vqzqvthk,17,10,0.4117647058823529,137,0.8832116788321168,False,False,7.117647058823529,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,186,False,qvthric xrvane dkzlor thqvane vrqen xrvith qvloric vqzric dkvane qvthric xrvith,11,9,0.18181818181818177,79,0.8734177215189873,False,False,6.2727272727272725,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,187,True,qvthlqzv xrfkqvth jxqvdkzv lqvthqrf vqzthxkz jxqvdkth lqzqvthk vqzqvthx jxqvdkqv lqthqvdk vqthqrfk jxqvdkzq lqzqvthq vqthqvdk jxqvdkthq lqthqvthk,16,16,0.0,145,0.896551724137931,False,False,8.125,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,188,True,qvthlqz vqkzvthk vqzqvthk vqzqvthk,4,3,0.25,34,0.9117647058823529,False,False,7.75,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,189,True,qvthxkz vqjzqv lqzqvthk rjvthqkz vqjzqv lqzqvthk,6,4,0.33333333333333337,48,0.8958333333333334,False,False,7.166666666666667,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,190,True,qwertyuiop asdfghjklz xcvmnbqwer zxcvbnmasd qwertyuiop asdfghjklz qwertyuiop asdfghjklz,8,4,0.5,87,0.9195402298850575,False,False,10.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,191,True,qvthxk jzqvwn lqzvthk rqxvplk vqzthnq jxqvdkz kxqvplq,7,7,0.0,53,0.8867924528301887,False,False,6.714285714285714,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,192,True,qwerty asdfgh jklzxc vbnmop qwertyui asdfghj klmnbv xcvbnm qwertyuiop asdfghjkl zxcvbnm qwertyui asdfghjklm,13,12,0.07692307692307687,107,0.8878504672897196,False,False,7.3076923076923075,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,193,True,qvthricx vqzloren dkxvane jxqthqen,4,4,0.0,34,0.9117647058823529,False,False,7.75,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,194,True,qvthxk jxqvrl dktzqf vqzjth lqvpxn rjzqwv xqvthk jxqvpl dktzqv lqvpxk rjzqtl xqvthq jxqvrl dktzql vqzjtl lqvpxq rjzqwv,17,15,0.11764705882352944,118,0.864406779661017,False,False,6.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,195,False,gqvthqz rjvclqk xzqvthk dkrqvne lqzvthk jxqvrcp vqzthqk dkrqvne xzqvthk jxqvrcp,10,7,0.30000000000000004,79,0.8860759493670886,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,196,True,qvthxkz vqjzqv lqzqvthk rjvthqkz vqjzqv lqzqvthk,6,4,0.33333333333333337,48,0.8958333333333334,False,False,7.166666666666667,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,197,False,gqvthqz xylvren qzvthkz jxqvren dkrqvith lqzvthkz vqzthqen jxqvthkz xylqvren dkrqvith,10,9,0.09999999999999998,85,0.8941176470588236,False,False,7.6,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,198,False,qvthric xrvane dkzlor vqthic jxqvane thqric vrkzlor qvdkric xrvane jxqric vqthic,11,9,0.18181818181818177,80,0.875,False,False,6.363636363636363,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,199,True,qvthric vxnolq dkzvane thqvlor jxqvane rqxvane lqvthic vqzric,8,8,0.0,61,0.8852459016393442,False,False,6.75,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,200,False,qvthxkz jxqvrcp vqzthgk lqvdrxg bqzvthq jxkqvnl vqzqkth jxqvplk vqzqvnl jxqvrcp lqvdrxg bqzvthq jxkqvnl vqzthgk lqvdrxg bqzvthq,16,9,0.4375,127,0.8818897637795275,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,201,False,qvthric vxnolqz dkqvane jxqvlor thqvane rqxvane vqzthic lqzvane,8,8,0.0,63,0.8888888888888888,False,False,7.0,<=20,False,False
2025-09-09_23-54-29,tsce_agent_demo/results/2025-09-09_23-54-29/results_tsce.jsonl,202,True,qvthlqz vqkzvthk rjvthqk xzqvthkz lqvthqkz vqzqvthkz,6,6,0.0,52,0.9038461538461539,False,False,7.833333333333333,<=20,False,False
